symbol,companyName,marketCap,sector,industry,beta,price,lastAnnualDividend,volume,exchange,exchangeShortName,country,isEtf,isFund,isActivelyTrading,roce_2024,operating_margin_2024,revenue_growth_2024,roce_2014,operating_margin_2014,revenue_growth_2014,roce_2015,operating_margin_2015,revenue_growth_2015,roce_2016,operating_margin_2016,revenue_growth_2016,roce_2017,operating_margin_2017,revenue_growth_2017,roce_2018,operating_margin_2018,revenue_growth_2018,roce_2019,operating_margin_2019,revenue_growth_2019,roce_2020,operating_margin_2020,revenue_growth_2020,roce_2021,operating_margin_2021,revenue_growth_2021,roce_2022,operating_margin_2022,revenue_growth_2022,roce_2023,operating_margin_2023,revenue_growth_2023,roce_growth,roce_current_year,operating_margin_growth,operating_margin_current_year,revenue_growth_current_year,roce_growth_rank,operating_margin_growth_rank,revenue_growth_current_year_rank,roce_current_year_rank,operating_margin_current_year_rank,final_score,final_rank
KMX,"CarMax, Inc.",13.01,Consumer Cyclical,Auto - Dealerships,1.686,83.97,0.0,806978,New York Stock Exchange,NYSE,US,False,False,True,0.34,0.33,-2.39,7.65,6.59,14.7,8.15,6.96,13.48,7.76,6.91,6.17,7.0,6.69,4.79,6.95,6.63,7.84,6.83,6.54,6.15,6.36,6.12,11.81,5.3,5.55,-6.74,7.47,5.69,68.34,4.4,3.6,-6.95,-0.29689819347071256,0.34,-0.2790142675528899,0.33,-2.39,2834.0,2759.0,2664.0,283.0,281.0,1772.7,3160.0
FCEL,"FuelCell Energy, Inc.",0.24,Industrials,Electrical Equipment & Parts,3.886,11.87,0.0,1580585,NASDAQ Global Market,NASDAQ,US,False,False,True,-17.43,-180.41,-30.9,-13.29,-15.15,-3.92,-14.28,-17.72,-9.55,-15.99,-42.82,-33.62,-15.73,-46.97,-11.63,-15.92,-49.9,-6.51,-24.72,-110.17,-32.07,-8.43,-55.26,16.66,-7.89,-93.27,-1.81,-16.83,-110.15,87.52,-15.3,-110.28,-5.43,-2.8639605081193488e-05,-17.43,-11.140586692654145,-180.41,-30.9,1794.0,3376.0,3300.0,376.0,396.0,1773.1000000000001,3161.0
LIFW,"MSP Recovery, Inc.",0.2,Healthcare,Medical - Healthcare Information Services,-2.294,1.55,0.0,128633,NASDAQ Global Market,NASDAQ,US,False,False,True,-33.95,-5003.0,39.31,,,,,,,,,,,,,,,,,,,13.71,-23.97,,-14.36,-49.02,5.32,-10.04,-1415.36,60.13,-17.98,-7266.32,-67.1,-8.162241249550444,-33.95,-1206.8836040370563,-5003.0,39.31,3409.0,3473.0,469.0,334.0,446.0,1773.1999999999998,3162.0
CBAN,"Colony Bankcorp, Inc.",0.31,Financial Services,Banks - Regional,0.57,17.63,0.45,27781,NASDAQ Global Market,NASDAQ,US,False,False,True,1.4,23.49,-2.47,1.53,37.37,2.22,1.61,40.06,-0.71,1.59,39.88,1.94,1.76,43.87,2.35,3.97,45.9,3.36,0.84,20.14,24.18,0.83,18.41,26.97,0.86,22.59,28.92,3.08,29.14,12.9,0.89,16.93,38.93,-0.0005264150983746443,1.4,-1.277154297712645,23.49,-2.47,1897.0,3127.0,2674.0,739.0,625.0,1773.55,3163.0
IEP,Icahn Enterprises L.P.,5.58,Industrials,Conglomerates,0.708,11.08,2.0,448082,NASDAQ Global Select,NASDAQ,US,False,False,True,0.67,0.99,-15.08,2.34,3.27,2.92,2.7,4.37,-17.24,2.41,3.18,9.25,2.15,3.03,9.51,1.69,3.22,-41.33,0.2,0.43,-7.46,-4.5,-12.76,-28.53,-3.22,-6.93,47.39,1.02,1.74,29.11,,,,-0.11699855778336082,0.67,-0.13948776755284234,0.99,-15.08,2579.0,2591.0,3184.0,335.0,333.0,1774.1499999999999,3164.0
RSVR,"Reservoir Media, Inc.",0.62,Communication Services,Entertainment,0.893,9.44,0.0,15783,NASDAQ Global Market,NASDAQ,US,False,False,True,4.21,20.3,3.28,,,,,,,,,,,,,,,,6.65,27.57,,65099.11,24.47,28.46,4.2,22.84,26.89,3.01,17.95,34.39,3.01,17.22,13.4,-861.0717010275566,4.21,-1.2828630264746712,20.3,3.28,3496.0,3128.0,1731.0,58.0,17.0,1774.25,3165.0
SOLV,Solventum Corporation,12.35,Healthcare,Medical - Care Facilities,-0.25,71.51,0.0,537640,New York Stock Exchange,NYSE,US,False,False,True,10.56,15.12,0.94,,,,,,,,,,,,,,,,,,,,,,14.83,23.0,12.22,13.78,20.82,-0.5,13.42,20.64,0.82,-1.1421295979360568,10.56,-1.9962139895959798,15.12,0.94,3160.0,3203.0,2067.0,91.0,80.0,1774.85,3166.0
KRMD,"KORU Medical Systems, Inc.",0.18,Healthcare,Medical - Instruments & Supplies,0.41,3.98,0.0,30566,NASDAQ Capital Market,NASDAQ,US,False,False,True,-33.49,-22.05,12.19,18.53,11.58,12.04,17.41,10.2,29.27,16.21,9.65,8.92,19.28,9.29,30.45,13.0,6.71,8.62,5.1,2.53,33.47,-3.46,-5.19,4.38,-19.26,-29.93,-2.84,-30.48,-38.65,18.76,-42.78,-36.01,2.23,-5.8528539655557905,-33.49,-4.144024565018517,-22.05,12.19,3396.0,3310.0,980.0,332.0,256.0,1775.6000000000001,3167.0
HR,Healthcare Realty Trust Incorporated,6.49,Real Estate,REIT - Healthcare Facilities,0.764,18.32,1.24,1465535,New York Stock Exchange,NYSE,US,False,False,True,2.18,18.49,-4.08,3.56,24.97,10.07,3.97,25.93,4.75,3.91,27.08,6.05,4.89,33.79,3.04,5.18,35.74,6.1,2.23,16.5,4.42,2.13,15.89,6.24,2.03,15.87,7.04,0.59,8.35,74.38,0.41,3.71,44.08,-0.20499383447768615,2.18,-1.054049398620202,18.49,-4.08,2722.0,3071.0,2813.0,157.0,140.0,1776.0500000000002,3168.0
TBI,"TrueBlue, Inc.",0.22,Industrials,Staffing & Employment Services,1.492,7.52,0.0,96475,New York Stock Exchange,NYSE,US,False,False,True,-4.97,-1.63,-12.2,9.3,3.76,30.27,9.31,3.63,23.99,,,,8.65,3.09,,8.31,2.96,-0.38,7.31,2.79,-5.22,24.66,9.5,-22.05,8.83,3.15,17.72,9.3,3.2,3.71,-3.43,-1.25,-15.44,-0.1759126208944013,-4.97,-0.07135387726504297,-1.63,-12.2,2689.0,2465.0,3128.0,364.0,346.0,1776.45,3169.0
SYRE,"Spyre Therapeutics, Inc.",1.67,Healthcare,Biotechnology,2.91,28.43,0.0,197043,NASDAQ Capital Market,NASDAQ,US,False,False,True,-53.15,-18543.86,17.61,,,,,,,-34.72,-473.34,,-54.86,-531.72,12.47,-67.35,-1169.32,-25.3,,,,,,,-73.12,-350.33,,-150.09,-3640.23,-87.57,-78.19,-27347.97,-61.96,-1.042324328200061,-53.15,-1369.250865169462,-18543.86,17.61,3140.0,3474.0,784.0,418.0,481.0,1777.2,3170.0
MRTN,"Marten Transport, Ltd.",1.42,Industrials,Trucking,0.798,17.38,0.24,139256,NASDAQ Global Select,NASDAQ,US,False,False,True,4.15,3.66,-11.49,9.53,7.58,2.08,10.5,9.18,-1.18,9.83,8.69,0.92,9.08,8.15,4.02,10.32,8.93,12.82,-5.0,-4.27,7.07,-4.12,-3.49,3.69,-3.02,-2.41,11.35,0.66,0.44,29.81,10.24,7.96,-10.48,-0.1667526385676318,4.15,-0.1576786020601895,3.66,-11.49,2672.0,2617.0,3117.0,304.0,297.0,1779.15,3171.0
NTLA,"Intellia Therapeutics, Inc.",1.59,Healthcare,Biotechnology,1.806,15.62,0.0,1391100,NASDAQ Global Market,NASDAQ,US,False,False,True,-50.36,-1247.99,18.78,,,,-18.77,-221.86,,-11.99,-195.15,172.65,-20.17,-266.32,58.49,-29.62,-298.58,16.53,-35.62,-246.78,41.63,-22.32,-235.51,34.55,-22.92,-810.37,-43.01,-32.88,-879.04,57.69,-43.46,-1420.51,-30.4,-2.1978210519577996,-50.36,-104.32042219136771,-1247.99,18.78,3281.0,3431.0,746.0,408.0,400.0,1779.95,3172.0
GCMG,"Grosvenor Capital Management, L.P.",2.35,Financial Services,Asset Management,0.543,12.41,0.44,91286,NASDAQ Global Market,NASDAQ,US,False,False,True,7.67,7.88,3.97,,,,,,,,,,,,,27.29,19.85,0.4,25.65,20.41,10.01,-7.31,-9.5,3.26,21.36,20.58,23.63,19.77,17.99,-16.0,-2.68,-2.66,-0.34,-0.7563010652762672,7.67,-0.22438679847795376,7.88,3.97,3074.0,2697.0,1640.0,301.0,830.0,1780.1000000000001,3173.0
COMM,"CommScope Holding Company, Inc.",1.03,Technology,Communication Equipment,2.096,4.77,0.0,1622411,NASDAQ Global Select,NASDAQ,US,False,False,True,6.66,8.78,-16.68,12.89,15.08,10.04,2.66,4.77,-0.57,9.15,11.67,29.3,7.56,10.47,-7.37,7.58,9.85,0.17,-0.27,-0.4,82.67,1.88,2.59,1.09,1.19,1.54,1.79,4.92,5.11,7.47,-1.42,-1.95,-37.27,-0.20715876998827926,6.66,-0.3078336503474807,8.78,-16.68,2727.0,2784.0,3196.0,169.0,148.0,1781.3500000000001,3174.0
TIBIX,Thornburg Investment Income Builder Fund Class I,17.77,Financial Services,Asset Management - Income,0.93,25.8,1.204,0,NASDAQ,NASDAQ,US,False,True,True,4.66,82.09,0.0,7.07,90.47,7.03,6.99,89.3,-6.01,8.7,90.16,-5.39,6.7,89.54,-11.35,6.5,88.93,-4.8,5.92,87.07,-15.12,5.74,87.34,-5.75,3.61,83.57,-26.24,2.51,74.09,-28.61,4.17,76.63,-11.6,-0.2990456362672234,4.66,-0.9525491051144428,82.09,0.0,2837.0,3047.0,2186.0,428.0,247.0,1781.5500000000002,3175.0
UFI,"Unifi, Inc.",0.1,Consumer Cyclical,Apparel - Manufacturers,0.805,5.56,0.0,21492,New York Stock Exchange,NYSE,US,False,False,True,-7.27,-4.81,1.46,8.1,4.58,-3.65,9.58,5.6,-0.11,9.35,6.56,-6.33,8.83,6.76,0.56,5.57,4.24,4.89,3.01,2.19,4.4,-2.05,-1.41,-14.43,8.58,5.78,10.07,5.96,3.51,22.19,-8.76,-6.55,-23.56,-0.871417475880453,-7.27,-0.547096205078338,-4.81,1.46,3107.0,2924.0,1992.0,306.0,307.0,1782.9500000000003,3176.0
LEA,Lear Corporation,5.32,Consumer Cyclical,Auto - Parts,1.465,97.84,3.08,273624,New York Stock Exchange,NYSE,US,False,False,True,9.2,3.5,-0.15,17.9,5.24,9.2,21.32,6.52,2.73,24.96,7.69,1.9,22.68,7.86,10.29,23.3,7.82,3.33,13.05,5.28,-6.33,4.91,2.34,-13.96,7.86,3.51,13.01,7.09,2.91,8.45,5.94,2.29,12.33,-1.203448269620882,9.2,-0.26725963600848457,3.5,-0.15,3164.0,2747.0,2394.0,176.0,242.0,1783.1000000000001,3177.0
PRU,"Prudential Financial, Inc.",46.07,Financial Services,Insurance - Life,1.282,129.41,5.2,781074,New York Stock Exchange,NYSE,US,False,False,True,0.51,5.17,-2417.29,-15.35,2.64,30.5,9.27,10.0,5.57,6.92,7.52,2.91,10.97,13.36,1.55,9.42,10.02,5.53,0.21,3.27,-9.13,-0.26,-4.83,-12.94,0.69,10.5,23.23,-0.16,-1.78,-2.21,,,,-1.1376084678632308e-08,0.51,-0.058822439253418866,5.17,-2417.29,1737.0,2428.0,3450.0,872.0,862.0,1784.15,3178.0
MMS,"Maximus, Inc.",4.49,Industrials,Specialty Business Services,0.768,74.5,1.2,707064,New York Stock Exchange,NYSE,US,False,False,True,14.7,9.21,0.0,35.44,13.25,27.77,28.13,12.37,23.45,28.43,11.93,14.46,30.31,12.79,1.98,24.94,12.35,-2.4,22.95,10.98,20.67,19.7,8.33,19.91,12.27,9.6,22.91,10.13,7.04,8.85,9.04,6.01,5.91,-2.1866686731634752,14.7,-0.4784302365792567,9.21,0.0,3280.0,2891.0,2186.0,110.0,187.0,1785.5,3179.0
FPF,First Trust Intermediate Duration Preferred & Income Fund,1.15,Financial Services,Asset Management - Income,0.8887711,18.84,1.29,86221,New York Stock Exchange,NYSE,US,False,True,True,3.81,53.49,-665.7,5.22,81.94,164.6,5.71,82.26,5.65,6.94,97.57,3.6,9.1,105.34,27.82,-1.14,59.65,-119.98,10.2,108.99,-620.71,0.0,-1.05,-103.88,10.8,101.81,-3110.57,-17.33,96.61,-229.07,-1.49,107.95,-92.75,-0.1462568119532568,3.81,-0.010035847302738533,53.49,-665.7,2639.0,2199.0,3435.0,502.0,358.0,1786.8,3180.0
FL,"Foot Locker, Inc.",2.39,Consumer Cyclical,Apparel - Retail,1.427,25.15,0.0,1897128,New York Stock Exchange,NYSE,US,False,False,True,2.24,1.52,-0.2,23.28,10.24,5.22,28.08,11.31,9.93,30.63,12.71,3.65,31.16,12.95,4.78,17.07,7.34,0.21,22.84,8.8,2.02,12.19,8.23,0.83,9.95,7.11,-5.71,22.32,15.92,18.68,9.23,6.63,-2.22,-1.4549677499336107,2.24,-0.13966493989170928,1.52,-0.2,3208.0,2592.0,2403.0,267.0,267.0,1787.6500000000003,3181.0
DMRC,Digimarc Corporation,0.73,Technology,Information Technology Services,1.679,33.89,0.0,51199,NASDAQ Global Select,NASDAQ,US,False,False,True,-56.77,-109.99,12.03,-29.06,-59.33,-26.62,-34.78,-81.02,-13.52,-29.51,-100.58,-1.78,-31.88,-105.36,15.69,-58.33,-158.19,-15.95,-64.94,-146.74,8.47,-37.61,-136.78,4.36,-69.74,-150.32,10.55,-57.54,-197.48,13.87,-70.86,-138.32,15.41,-2.2298212581673713,-56.77,-3.2356431173095026,-109.99,12.03,3285.0,3279.0,986.0,410.0,411.0,1789.1500000000003,3182.0
BLZE,"Backblaze, Inc.",0.33,Technology,Software - Infrastructure,0.989,6.49,0.0,193005,NASDAQ Global Market,NASDAQ,US,False,False,True,-53.0,-33.31,20.15,,,,,,,,,,,,,,,,9.14,2.33,,-20.62,-6.94,31.99,-15.86,-27.85,25.46,-50.43,-56.85,26.19,-77.62,-56.76,19.8,-11.463194256352338,-53.0,-6.1125480323051855,-33.31,20.15,3437.0,3341.0,703.0,407.0,376.0,1789.5000000000002,3183.0
NNBR,"NN, Inc.",0.2,Industrials,Conglomerates,2.965,3.99,0.0,57350,NASDAQ Global Select,NASDAQ,US,False,False,True,-4.72,-3.96,-3.88,4.8,5.67,30.92,2.28,4.3,36.57,4.82,7.07,24.91,2.45,5.41,-25.64,-13.19,-23.21,24.34,0.71,1.17,9.96,-4.66,-5.68,-49.55,-0.99,-1.05,11.71,-3.43,-3.21,4.43,-5.08,-4.46,-1.9,-0.28797220080974834,-4.72,-0.15039138439661498,-3.96,-3.88,2824.0,2605.0,2795.0,362.0,357.0,1790.0500000000002,3184.0
EGHT,"8x8, Inc.",0.41,Technology,Software - Application,1.545,3.1,0.0,344759,New York Stock Exchange,NYSE,US,False,False,True,-3.35,-2.48,-1.25,1.09,2.39,19.5,1.42,2.39,26.3,-2.54,-3.38,28.89,-2.3,-2.63,21.04,-18.96,-14.13,17.01,-19.29,-25.81,18.92,-27.69,-35.81,26.56,-26.24,-27.45,19.3,-21.45,-24.16,19.87,-10.83,-8.91,16.58,-0.4152574578809771,-3.35,-0.38117844425965913,-2.48,-1.25,2932.0,2832.0,2535.0,284.0,274.0,1791.25,3185.0
EMR,Emerson Electric Co.,75.61,Industrials,Industrial - Machinery,1.292,132.6,2.1025,1531659,New York Stock Exchange,NYSE,US,False,False,True,-1.48,-3.26,0.0,26.48,16.97,-0.54,24.07,15.42,-9.1,19.76,18.69,-34.89,18.22,17.36,5.11,21.02,17.18,14.05,21.54,17.03,5.54,14.57,14.84,-8.64,17.41,17.64,8.64,13.9,19.76,7.64,7.51,18.67,-22.74,-1.6275748186999017,-1.48,-0.13271702982629813,-3.26,0.0,3229.0,2579.0,2186.0,347.0,355.0,1791.3500000000004,3186.0
NAZ,Nuveen Arizona Quality Municipal Income Fund,0.14,Financial Services,Asset Management - Income,0.514,12.28,0.87,12858,New York Stock Exchange,NYSE,US,False,True,True,1.91,47.81,-1.14,-2.42,105.34,-186.25,7.51,98.93,-443.26,3.6,98.48,-51.78,-0.02,-55.9,-98.91,2.88,123.62,5769.04,0.0,0.12,15.81,0.0,0.04,219.96,0.0,0.74,-94.95,0.0,1.64,-57.11,-7.91,100.9,-4024.68,-0.08695749055753678,1.91,-0.4405482507420468,47.81,-1.14,2514.0,2865.0,2523.0,676.0,383.0,1791.75,3187.0
JBGS,JBG SMITH Properties,1.44,Real Estate,REIT - Office,1.079,17.09,0.7,724517,New York Stock Exchange,NYSE,US,False,False,True,-0.05,-0.44,-6.64,4.11,29.31,-0.71,2.94,21.8,-0.49,3.38,23.57,1.68,-0.88,-9.61,13.48,0.92,8.39,18.63,0.45,4.07,0.56,-0.97,-9.58,-6.95,-0.07,-0.69,5.25,0.4,3.78,-4.5,0.9,7.94,-0.27,-0.15611365435221752,-0.05,-0.9029401908479211,-0.44,-6.64,2659.0,3039.0,2949.0,192.0,194.0,1792.1000000000001,3188.0
SSB,SouthState Corporation,8.44,Financial Services,Banks - Regional,0.658,110.69,2.16,470306,NASDAQ Global Select,NASDAQ,US,False,False,True,1.0,26.21,-9.18,1.79,33.77,27.45,2.03,39.74,5.55,1.98,39.94,0.93,1.42,38.01,21.65,1.92,43.13,20.12,1.51,36.28,-1.57,0.28,11.53,41.97,1.44,38.92,72.21,1.58,44.45,0.67,,,,-0.03257246550049601,1.0,-0.05144311094577953,26.21,-9.18,2306.0,2404.0,3053.0,808.0,579.0,1792.6499999999999,3189.0
JBHT,"J.B. Hunt Transport Services, Inc.",19.07,Industrials,Integrated Freight & Logistics,1.141,189.11,1.72,457312,NASDAQ Global Select,NASDAQ,US,False,False,True,13.28,6.82,-4.56,24.05,10.24,10.4,23.06,11.57,0.36,22.15,11.0,5.94,17.6,8.68,9.67,17.14,7.44,19.82,5.29,2.56,6.39,3.85,1.93,5.14,9.64,4.01,26.27,11.13,4.64,21.74,14.69,7.74,-13.39,-0.5839886472534471,13.28,-0.21768493045731446,6.82,-4.56,3019.0,2693.0,2846.0,129.0,233.0,1792.6499999999999,3189.0
CSXCX,Calvert US Large Cap Core Responsible Index Fund Class C,5.65,Financial Services,Asset Management,1.04,48.18,0.07,0,NASDAQ,NASDAQ,US,False,True,True,0.52,17.54,-1.01,0.82,20.88,1.84,1.48,35.85,-1.63,1.24,33.53,-7.51,1.3,35.38,1.91,1.27,35.79,0.35,1.26,35.75,2.06,0.62,22.88,-10.89,1.23,36.63,25.88,0.8,26.65,-5.91,0.58,19.36,0.2,-0.02594947270982563,0.52,-0.20557773953411398,17.54,-1.01,2265.0,2673.0,2507.0,869.0,711.0,1792.8999999999999,3191.0
INGN,"Inogen, Inc.",0.23,Healthcare,Medical - Devices,1.045,9.71,0.0,41806,NASDAQ Global Select,NASDAQ,US,False,False,True,-22.06,-15.56,5.02,8.66,9.34,49.17,10.8,9.47,41.29,11.96,11.27,27.56,11.44,11.06,22.98,11.51,10.58,43.57,1.5,1.65,1.07,-2.97,-3.9,-14.77,-2.89,-3.46,16.05,5.62,5.06,5.37,-43.12,-34.65,-16.32,-2.222186938360756,-22.06,-1.9433238876743628,-15.56,5.02,3283.0,3200.0,1507.0,289.0,242.0,1793.0,3192.0
HFRO,Highland Funds I - Highland Income Fund,0.39,Financial Services,Asset Management - Income,0.75950325,5.89,0.92,262092,New York Stock Exchange,NYSE,US,False,True,True,-7.84,-115.78,-6745.26,,,,,,,,,,,,,-0.37,-8.43,,2.58,81.75,-29.96,2.61,80.82,-15.52,11.89,94.21,249.44,-0.52,-13.11,-69.6,-0.47,483.09,-102.27,-0.19417660134969605,-7.84,0.33950896581774653,-115.78,-6745.26,2710.0,1006.0,3452.0,989.0,994.0,1793.1,3193.0
MCFT,"MasterCraft Boat Holdings, Inc.",0.36,Consumer Cyclical,Auto - Recreational Vehicles,1.611,21.2,0.0,37614,NASDAQ Global Market,NASDAQ,US,False,False,True,4.21,3.03,-10.6,34.31,10.47,9.62,92.32,11.16,20.72,57.69,9.93,3.36,72.17,14.66,3.17,44.42,16.83,45.53,35.65,13.78,40.17,19.59,8.23,-22.15,37.57,14.45,44.82,38.19,11.0,34.62,46.5,17.66,-6.47,-1.6559739463466923,4.21,-0.0023301708657315324,3.03,-10.6,3233.0,2105.0,3094.0,251.0,249.0,1793.35,3194.0
BAX,Baxter International Inc.,17.21,Healthcare,Medical - Instruments & Supplies,0.604,33.71,1.16,2821937,New York Stock Exchange,NYSE,US,False,False,True,3.05,4.46,-5.57,12.89,15.37,9.25,2.95,4.5,-40.21,5.66,7.12,1.96,9.03,12.22,3.92,12.49,14.37,5.36,6.52,8.59,2.11,3.61,5.17,2.74,2.66,6.09,9.52,-2.33,-3.63,18.22,1.79,2.63,-1.99,-0.37648718394522185,3.05,-0.42269542580566083,4.46,-5.57,2899.0,2857.0,2902.0,161.0,149.0,1793.45,3195.0
JXN,Jackson Financial Inc.,7.4,Financial Services,Insurance - Life,1.486,100.19,2.8,285284,New York Stock Exchange,NYSE,US,False,False,True,-0.38,-49.23,-19.5,,,,,,,,,,,,,0.93,17.61,120.91,-0.33,-26.8,-74.51,1.75,54.7,174.95,1.07,41.66,-7.65,2.67,78.92,9.71,0.33,34.06,-67.5,-0.0008374400808471356,-0.38,-0.01684139794852082,-49.23,-19.5,1918.0,2251.0,3224.0,923.0,980.0,1793.9,3196.0
ALE,"ALLETE, Inc.",3.76,Utilities,Diversified Utilities,0.786,65.08,2.82,138768,New York Stock Exchange,NYSE,US,False,False,True,2.58,10.53,-16.6,4.79,16.61,11.63,4.55,14.18,30.75,4.96,16.68,-9.87,4.86,16.19,5.94,4.23,13.43,5.59,3.61,14.49,-17.22,2.68,12.91,-5.76,2.57,10.66,21.39,2.19,8.54,10.68,2.88,9.62,19.68,-0.23722151311369,2.58,-0.6009751320593182,10.53,-16.6,2772.0,2941.0,3195.0,82.0,86.0,1794.0500000000002,3197.0
NAD,Nuveen Quality Municipal Income Fund,2.87,Financial Services,Asset Management - Income,0.502,12.29,0.91,506140,New York Stock Exchange,NYSE,US,False,True,True,-2.42,-48.47,12.73,4.38,87.03,0.93,4.11,86.23,-6.24,1.12,101.54,26.19,2.47,123.45,83.86,-0.37,34.11,-154.12,8.47,98.33,-938.77,1.95,93.43,-74.83,3.91,96.86,116.95,-16.22,97.31,-446.03,4.06,85.04,-127.02,-0.10775786190603903,-2.42,-1.2211040213813364,-48.47,12.73,2556.0,3111.0,958.0,968.0,979.0,1794.3,3198.0
CHN,"The China Fund, Inc.",0.12,Financial Services,Asset Management,0.447,11.84,0.02,30498,New York Stock Exchange,NYSE,US,False,True,True,-0.46,4.92,-201.86,1.36,51.52,-13.84,1.28,46.44,-13.93,2.47,-31.16,-372.0,20.91,96.92,-446.21,-19.44,108.27,-167.65,23.17,96.88,-207.47,32.05,99.03,80.71,3.61,91.67,-88.4,-99.75,100.86,-1050.22,7.56,80.26,-109.55,-0.13737225067194395,-0.46,0.0867837055530568,4.92,-201.86,2620.0,1336.0,3420.0,930.0,866.0,1794.4,3199.0
ALB,Albemarle Corporation,12.66,Basic Materials,Chemicals - Specialty,1.551,107.7,1.605,704656,New York Stock Exchange,NYSE,US,False,False,True,-15.04,-35.96,-32.39,6.64,11.09,-6.53,5.53,12.12,49.31,8.18,21.46,-26.68,8.97,19.13,14.75,14.25,27.01,9.86,7.88,18.56,6.35,5.85,16.17,-12.83,-1.11,-3.03,6.36,19.43,33.74,119.96,1.71,2.62,31.38,-0.17704209344576166,-15.04,-0.5842843250595331,-35.96,-32.39,2690.0,2933.0,3310.0,100.0,99.0,1795.3999999999999,3200.0
SPR,"Spirit AeroSystems Holdings, Inc.",3.78,Industrials,Aerospace & Defense,1.849,32.36,0.0,1487438,New York Stock Exchange,NYSE,US,False,False,True,-27.92,-15.59,7.11,9.07,5.21,14.06,19.98,12.99,-2.28,18.78,10.67,2.24,15.61,8.15,2.8,20.76,11.68,3.42,13.02,9.68,8.88,-12.18,-23.87,-56.7,-5.19,-7.7,16.1,-6.26,-5.87,27.24,-2.82,-2.22,20.25,-2.5386788448391644,-27.92,-1.2180561572191113,-15.59,7.11,3310.0,3110.0,1296.0,388.0,375.0,1796.5,3201.0
MHK,"Mohawk Industries, Inc.",8.76,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.389,138.83,0.0,312559,New York Stock Exchange,NYSE,US,False,False,True,7.46,7.28,-2.9,12.21,9.9,6.19,12.53,10.38,3.44,17.04,14.29,11.0,14.35,14.27,5.94,11.14,10.97,5.19,2.01,2.15,-0.13,0.24,0.31,-4.2,6.7,6.75,17.26,8.43,7.94,4.79,-2.76,-2.58,-5.13,-0.5526450800762855,7.46,-0.3627318563954311,7.28,-2.9,3002.0,2822.0,2707.0,202.0,180.0,1797.3500000000001,3202.0
NVST,Envista Holdings Corporation,3.84,Healthcare,Medical - Instruments & Supplies,1.308,22.29,0.0,664149,New York Stock Exchange,NYSE,US,False,False,True,-2.6,-4.82,-2.46,,,,,,,,,,7.21,13.75,0.92,5.74,10.49,1.2,2.04,4.03,-3.27,0.64,1.46,-17.07,5.71,12.2,9.94,5.97,12.42,2.4,0.54,1.23,-0.1,-0.3922534286034789,-2.6,-0.6064512115133474,-4.82,-2.46,2910.0,2943.0,2671.0,200.0,207.0,1798.15,3203.0
NGVT,Ingevity Corporation,1.77,Basic Materials,Chemicals - Specialty,1.607,48.57,0.0,124860,New York Stock Exchange,NYSE,US,False,False,True,7.26,9.09,-12.58,36.44,20.27,6.22,24.38,17.25,-7.01,23.05,17.66,-6.17,26.12,20.86,7.06,23.23,23.19,16.58,17.0,25.36,14.05,14.1,24.47,-5.94,10.33,16.33,14.42,14.09,20.54,19.89,12.75,17.03,1.43,-2.0113687117490273,7.26,-0.06927869431570012,9.09,-12.58,3264.0,2460.0,3133.0,50.0,52.0,1798.3500000000001,3204.0
FRGE,"Forge Global Holdings, Inc.",0.2,Technology,Software - Application,2.388,1.09,0.0,171953,New York Stock Exchange,NYSE,US,False,False,True,-34.75,-109.94,14.29,,,,,,,,,,,,,,,,-16.32,-60.9,,-4.01,-15.95,98.58,-4.05,-6.96,168.15,-40.03,-195.99,-46.2,-31.92,-130.98,1.34,-3.07064087639692,-34.75,-7.297088160547003,-109.94,14.29,3335.0,3352.0,892.0,395.0,410.0,1798.95,3205.0
GBX,"The Greenbrier Companies, Inc.",2.13,Industrials,Railroads,1.479,68.0,1.2,110589,New York Stock Exchange,NYSE,US,False,False,True,9.48,8.67,0.01,21.37,10.87,25.48,30.12,14.85,18.21,27.83,15.25,2.85,13.16,12.01,-19.05,12.73,10.04,16.15,7.69,6.07,20.41,7.14,6.03,-7.96,1.67,2.34,-37.4,1.54,1.46,70.35,5.53,4.47,32.45,-1.587484637985384,9.48,-0.6004878547811231,8.67,0.01,3223.0,2940.0,2181.0,195.0,197.0,1799.3000000000002,3206.0
NRDS,"NerdWallet, Inc.",1.03,Financial Services,Financial - Credit Services,1.389,14.0,0.0,266485,NASDAQ Global Market,NASDAQ,US,False,False,True,1.96,1.04,6.36,,,,,,,,,,,,,,,,24.13,12.44,,0.52,0.49,7.45,-13.07,-10.27,54.75,-4.95,-3.25,41.97,0.94,0.6,11.23,-0.5556492345907376,1.96,-0.18346990956355688,1.04,6.36,3004.0,2651.0,1371.0,668.0,897.0,1799.8500000000001,3207.0
ALTO,"Alto Ingredients, Inc.",0.11,Basic Materials,Chemicals - Specialty,1.981,1.45,0.0,465216,NASDAQ Capital Market,NASDAQ,US,False,False,True,-5.5,-2.04,-18.02,33.34,8.25,21.9,-2.98,-1.51,7.56,3.74,1.45,36.4,-4.06,-1.57,0.46,-12.04,-3.4,-7.16,-16.52,-5.24,-5.97,-4.77,-2.07,-37.05,3.98,1.37,34.66,-15.33,-4.59,10.57,-6.13,-1.95,-8.44,-0.623517708546084,-5.5,-0.15843462243888845,-2.04,-18.02,3030.0,2618.0,3208.0,96.0,92.0,1799.9,3208.0
